% degree N
2
% number of nodes
10
% node coordinates
-1.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
0.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
1.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
-1.000000000000000E+00 -6.409875621278545E-17 -9.999999999999999E-01
-2.346177312486510E-17 -6.409875621278545E-17 -9.999999999999999E-01
-9.999999999999999E-01 9.999999999999998E-01 -9.999999999999999E-01
-1.000000000000000E+00 -1.000000000000000E+00 0.000000000000000E+00
0.000000000000000E+00 -1.000000000000000E+00 0.000000000000000E+00
-1.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00
-1.000000000000000E+00 -1.000000000000000E+00 1.000000000000000E+00
% r collocation differentation matrix
-1.500000000000000E+00 2.000000000000000E+00 -4.999999999999998E-01 1.447616009817475E-17 -2.002016191888451E-16 -3.918980444636547E-17 3.110139806803223E-16 -1.330292302571049E-17 1.661949130736163E-16 -2.186769366746118E-17 
-5.000000000000001E-01 -3.333061339267651E-18 5.000000000000001E-01 -6.437796378069009E-17 4.372767078798758E-17 2.202839157939624E-18 -5.496048495794143E-17 5.314514961073621E-17 -1.824705191991304E-17 -1.451365803311855E-18 
4.999999999999998E-01 -2.000000000000000E+00 1.500000000000000E+00 -8.687903559971311E-17 2.313039087049784E-16 4.359548276224479E-17 -5.290405851648829E-16 2.276988568158605E-16 -2.026890169134424E-16 1.896496206083748E-17 
-5.000000000000000E-01 9.999999999999998E-01 -4.999999999999999E-01 -1.000000000000000E+00 1.000000000000000E+00 -2.617047603746064E-17 2.048838497603642E-16 -1.132741937699099E-17 1.141175994379970E-16 -2.563950248511418E-17 
5.000000000000001E-01 -1.000000000000000E+00 4.999999999999999E-01 -1.000000000000000E+00 1.000000000000000E+00 2.617047603746063E-17 -3.129894843290418E-16 1.194330539456686E-16 -1.141175994379970E-16 2.563950248511418E-17 
5.000000000000004E-01 -6.119516842382359E-16 -5.000000000000001E-01 -2.000000000000001E+00 2.000000000000000E+00 2.153599669874045E-17 -2.562061276061342E-16 6.811077609989872E-17 -7.670829150680719E-17 -6.620091075326058E-17 
-4.999999999999999E-01 1.000000000000000E+00 -5.000000000000000E-01 0.000000000000000E+00 -1.203143205148642E-16 -1.262153660223317E-17 -1.000000000000000E+00 1.000000000000000E+00 2.206697025108688E-17 1.655022768831514E-17 
5.000000000000000E-01 -9.999999999999999E-01 4.999999999999999E-01 0.000000000000000E+00 3.990000663371582E-16 9.495026699554811E-17 -1.000000000000001E+00 1.000000000000000E+00 -2.271829901320003E-16 3.472877728191320E-17 
5.000000000000004E-01 -6.687971114637268E-17 -5.000000000000002E-01 -1.000000000000000E+00 1.000000000000000E+00 3.485359689554087E-17 -1.000000000000000E+00 1.000000000000000E+00 -1.466919504426305E-16 -7.460952891516117E-18 
5.000000000000001E-01 1.097706436819464E-16 -5.000000000000001E-01 0.000000000000000E+00 -1.262153660223315E-17 -1.893230490334975E-17 -2.000000000000000E+00 2.000000000000000E+00 -1.609820793787397E-16 8.437946034685864E-17 
% s collocation differentation matrix
-1.500000000000000E+00 2.584218945334654E-16 1.118999627800420E-16 2.000000000000000E+00 -1.678499441700631E-16 -5.000000000000001E-01 4.728687390122539E-19 5.452568602335109E-17 -6.612294844753034E-17 -6.464127677107140E-17 
-5.000000000000001E-01 -1.000000000000000E+00 -0.000000000000000E+00 1.000000000000000E+00 1.000000000000000E+00 -5.000000000000000E-01 -7.564691879641349E-17 8.651153305660299E-17 -8.818991869861726E-17 -8.119150445938655E-17 
5.000000000000003E-01 -2.000000000000000E+00 -3.950411272716907E-16 -4.385564976760521E-16 2.000000000000000E+00 -4.999999999999999E-01 -4.512833904651459E-16 -7.291366947477422E-17 -1.684763041412480E-16 -2.991249948915820E-17 
-5.000000000000001E-01 0.000000000000000E+00 3.137633902401876E-17 2.893296385360902E-16 -2.797499069501052E-16 5.000000000000002E-01 3.787960433861302E-17 -1.617321294572580E-17 1.085319569644361E-17 1.872107015188403E-17 
5.000000000000000E-01 -1.000000000000000E+00 -0.000000000000000E+00 -1.000000000000000E+00 1.000000000000000E+00 5.000000000000001E-01 -6.944759180638334E-17 -1.539477452204452E-17 5.120104266449807E-17 2.170842463568887E-18 
5.000000000000002E-01 0.000000000000000E+00 1.118999627800420E-16 -2.000000000000000E+00 2.237999255600842E-16 1.500000000000000E+00 -1.966331789932948E-16 -1.425803617089560E-16 3.921265846211465E-16 -6.307223851850440E-18 
-5.000000000000000E-01 0.000000000000000E+00 -2.237999255600841E-16 1.000000000000000E+00 0.000000000000000E+00 -5.000000000000001E-01 -1.000000000000000E+00 1.872444516574241E-16 1.000000000000000E+00 -3.310045537663029E-17 
5.000000000000003E-01 -9.999999999999999E-01 -2.945852166829962E-16 -1.096391244190130E-16 1.000000000000000E+00 -5.000000000000001E-01 -1.000000000000000E+00 1.872444516574241E-16 9.999999999999999E-01 0.000000000000000E+00 
5.000000000000001E-01 -2.584218945334654E-16 -5.594998139002102E-17 -1.000000000000000E+00 -3.356998883401262E-16 5.000000000000002E-01 -1.000000000000000E+00 -1.872444516574241E-16 1.000000000000000E+00 0.000000000000000E+00 
5.000000000000001E-01 -3.601624998972964E-16 -2.693649017348088E-16 4.385564976760521E-16 3.916498697301473E-16 -5.000000000000000E-01 -2.000000000000000E+00 -3.744889033148481E-16 2.000000000000000E+00 -6.620091075326058E-17 
% t collocation differentation matrix
-1.500000000000000E+00 8.287940617124311E-17 1.159700839083563E-16 -4.385564976760521E-16 -1.752001407770740E-16 -9.495026699554809E-17 2.000000000000001E+00 2.454513286150697E-16 -1.367440132539423E-16 -4.999999999999999E-01 
-5.000000000000003E-01 -1.000000000000000E+00 1.110505004138501E-16 -1.469347173968777E-16 5.109000291172003E-16 9.495026699554809E-17 1.000000000000000E+00 1.000000000000000E+00 -1.367440132539423E-16 -4.999999999999999E-01 
4.999999999999996E-01 -1.999999999999999E+00 -1.085087052384985E-16 4.385564976760521E-16 8.318995242433047E-16 -9.495026699554809E-17 4.324225382747105E-16 2.000000000000001E+00 -1.367440132539423E-16 -5.000000000000000E-01 
-5.000000000000000E-01 0.000000000000000E+00 5.594998139002102E-17 -1.000000000000000E+00 -8.911222426670770E-17 -1.336683364000618E-16 1.000000000000000E+00 -1.872444516574241E-16 9.999999999999999E-01 -5.000000000000000E-01 
4.999999999999998E-01 -1.000000000000000E+00 -1.118999627800420E-16 -1.000000000000000E+00 1.765609555451092E-16 -7.085845502246267E-17 -2.162112691373552E-16 1.000000000000000E+00 1.000000000000000E+00 -4.999999999999999E-01 
5.000000000000003E-01 0.000000000000000E+00 -2.237999255600841E-16 -2.000000000000001E+00 4.520984562611130E-16 -6.646518689688366E-16 3.911380602894884E-16 7.489778066296962E-16 2.000000000000000E+00 -4.999999999999999E-01 
-5.000000000000001E-01 2.149133447116883E-16 -3.151383378502187E-17 1.750201060821837E-16 1.091608281211585E-16 -4.108701988325443E-18 2.658017867647452E-16 3.548382217520062E-17 0.000000000000000E+00 4.999999999999998E-01 
5.000000000000000E-01 -1.000000000000000E+00 -8.392497208503152E-17 0.000000000000000E+00 2.385003187741060E-16 1.899005339910961E-16 -1.000000000000001E+00 1.000000000000000E+00 -2.734880265078846E-16 4.999999999999998E-01 
5.000000000000001E-01 1.292109472667327E-16 -1.118999627800420E-16 -1.000000000000000E+00 4.124958817599920E-17 -1.899005339910962E-16 -1.000000000000000E+00 -0.000000000000000E+00 1.000000000000000E+00 4.999999999999998E-01 
5.000000000000001E-01 3.724713459380192E-17 -1.176021283407040E-16 4.385564976760521E-16 1.266003559940639E-16 1.899005339910962E-16 -2.000000000000000E+00 -2.966073421703766E-16 -2.734880265078846E-16 1.499999999999999E+00 
1.904761904761905E-02 -1.269841269841271E-02 3.174603174603175E-03 -1.269841269841271E-02 -1.904761904761906E-02 3.174603174603177E-03 -1.269841269841272E-02 -1.904761904761906E-02 -1.904761904761906E-02 3.174603174603176E-03 
-1.269841269841271E-02 1.015873015873016E-01 -1.269841269841269E-02 5.079365079365083E-02 5.079365079365086E-02 -1.904761904761906E-02 5.079365079365080E-02 5.079365079365080E-02 2.539682539682540E-02 -1.904761904761905E-02 
3.174603174603169E-03 -1.269841269841270E-02 1.904761904761905E-02 -1.904761904761905E-02 -1.269841269841270E-02 3.174603174603177E-03 -1.904761904761905E-02 -1.269841269841271E-02 -1.904761904761905E-02 3.174603174603175E-03 
-1.269841269841269E-02 5.079365079365085E-02 -1.904761904761906E-02 1.015873015873016E-01 5.079365079365083E-02 -1.269841269841271E-02 5.079365079365082E-02 2.539682539682542E-02 5.079365079365080E-02 -1.904761904761904E-02 
-1.904761904761906E-02 5.079365079365084E-02 -1.269841269841269E-02 5.079365079365082E-02 1.015873015873016E-01 -1.269841269841271E-02 2.539682539682542E-02 5.079365079365080E-02 5.079365079365080E-02 -1.904761904761905E-02 
3.174603174603174E-03 -1.904761904761906E-02 3.174603174603174E-03 -1.269841269841269E-02 -1.269841269841270E-02 1.904761904761907E-02 -1.904761904761906E-02 -1.904761904761906E-02 -1.269841269841270E-02 3.174603174603173E-03 
-1.269841269841270E-02 5.079365079365080E-02 -1.904761904761905E-02 5.079365079365080E-02 2.539682539682541E-02 -1.904761904761906E-02 1.015873015873016E-01 5.079365079365081E-02 5.079365079365080E-02 -1.269841269841269E-02 
-1.904761904761904E-02 5.079365079365082E-02 -1.269841269841271E-02 2.539682539682543E-02 5.079365079365083E-02 -1.904761904761906E-02 5.079365079365081E-02 1.015873015873016E-01 5.079365079365081E-02 -1.269841269841270E-02 
-1.904761904761905E-02 2.539682539682541E-02 -1.904761904761905E-02 5.079365079365081E-02 5.079365079365081E-02 -1.269841269841271E-02 5.079365079365081E-02 5.079365079365081E-02 1.015873015873016E-01 -1.269841269841269E-02 
3.174603174603170E-03 -1.904761904761906E-02 3.174603174603177E-03 -1.904761904761906E-02 -1.904761904761905E-02 3.174603174603175E-03 -1.269841269841269E-02 -1.269841269841270E-02 -1.269841269841270E-02 1.904761904761905E-02 
% faceNodes
0 1 2 3 4 5 
0 1 2 6 7 9 
2 4 5 7 8 9 
0 3 5 6 8 9 
% LIFT matrix
4.499999999999997E+00 1.999999999999996E+00 -4.999999999999994E-01 1.999999999999997E+00 6.455277382961784E-16 -4.999999999999987E-01 4.500000000000001E+00 2.000000000000003E+00 -5.000000000000006E-01 2.000000000000001E+00 1.786513596668224E-15 -5.000000000000002E-01 1.341381666340905E-15 5.000000000000003E+00 8.523005584914623E-16 5.000000000000000E+00 5.000000000000000E+00 -1.021370062055445E-15 4.500000000000000E+00 2.000000000000002E+00 -5.000000000000003E-01 2.000000000000001E+00 2.007791754853420E-15 -5.000000000000004E-01 
2.499999999999993E-01 5.499999999999998E+00 2.499999999999996E-01 1.000000000000000E+00 9.999999999999998E-01 -4.999999999999995E-01 2.500000000000000E-01 5.500000000000002E+00 2.500000000000004E-01 1.000000000000002E+00 1.000000000000002E+00 -5.000000000000003E-01 -3.750000000000002E-01 -1.750000000000001E+00 6.250000000000008E-01 -1.749999999999999E+00 7.499999999999996E-01 6.249999999999994E-01 -3.750000000000003E-01 -1.750000000000001E+00 6.250000000000008E-01 -1.750000000000000E+00 7.499999999999996E-01 6.249999999999993E-01 
-4.999999999999993E-01 1.999999999999998E+00 4.500000000000000E+00 1.704797268002526E-16 1.999999999999998E+00 -4.999999999999998E-01 -5.000000000000002E-01 2.000000000000003E+00 4.500000000000001E+00 1.359898571446897E-15 2.000000000000003E+00 -5.000000000000004E-01 4.500000000000000E+00 2.000000000000003E+00 -5.000000000000009E-01 2.000000000000001E+00 1.563702545003358E-15 -5.000000000000002E-01 1.119337061415874E-15 5.000000000000003E+00 1.861667437163684E-16 5.000000000000000E+00 5.000000000000000E+00 -9.103477595929297E-16 
